feedbackScore,positiveFeedbackPercent,price,returnsAccepted,startDay,soldDay,startHour,soldHour,titleLength,daysToSell
0,0,29.69,1,3,3,16,17,43,0.05990740740740741
5555,100,719.99,1,5,3,15,17,72,82.10708333333334
0,0,29.86,1,3,3,16,17,73,0.027476851851851853
6,100,95,1,3,3,15,17,50,0.0669212962962963
418,100,17,1,2,3,1,17,77,211.66927083333334
0,0,29.88,1,3,3,16,17,66,0.031099537037037037
3,0,60,0,1,3,17,17,65,8.970891203703705
0,0,29.87,1,3,3,16,16,68,0.021215277777777777
299,98.4,33,0,3,3,14,16,47,42.08284722222222
1137,99.7,150,0,1,3,9,16,67,9.320682870370371
2361,99.6,38.99,0,3,3,13,16,78,0.12212962962962963
0,0,29.78,1,3,3,16,16,72,0.028217592592592593
0,0,29.99,1,3,3,15,16,66,0.05060185185185185
299,100,17.77,1,3,3,8,16,73,126.3249537037037
0,0,29.76,1,3,3,15,16,60,0.008344907407407407
1,100,170,1,6,3,21,16,55,17.76703703703704
5818,99.6,49.99,1,0,3,21,16,77,2.793113425925926
21,91.3,25,0,0,3,0,16,61,3.647638888888889
155,100,229.5,0,1,3,21,15,78,1.7494560185185186
0,0,29.69,1,3,3,15,15,80,0.015231481481481481
11,100,225,0,5,3,12,15,38,12.131354166666666
837,100,95,1,1,3,23,15,80,1.6962962962962962
0,0,29.49,1,3,3,15,15,67,0.015243055555555555
1101,100,40,0,3,3,5,15,80,28.433310185185185
31955,98.2,7.99,1,3,3,10,15,80,245.16480324074075
31955,98.2,7.99,1,3,3,10,15,80,245.16480324074075
31955,98.2,7.99,1,3,3,10,15,80,245.16480324074075
31955,98.2,7.99,1,3,3,10,15,80,245.16480324074075
31955,98.2,7.99,1,3,3,10,15,80,245.16480324074075
1414,100,34.99,0,1,3,15,15,67,30
2815,98.7,11.99,1,2,3,14,15,78,330
2815,98.7,17.99,1,2,3,14,15,78,330
2815,98.7,11.99,1,2,3,14,15,78,330
66,100,58,0,2,3,14,15,79,22.02460648148148
32025,99.8,22,1,2,3,7,14,80,1.285613425925926
11024,99.7,34.99,1,1,3,21,14,62,617.6841087962963
3112,99.7,139.95,0,4,3,18,14,80,5.848136574074074
81,94.7,99,0,4,3,20,14,45,5.748298611111111
19300,97,308,1,1,3,18,14,53,162.83292824074073
19300,97,308,1,1,3,18,14,53,162.83292824074073
19596,97,275,1,3,3,0,14,44,126.55606481481482
19387,97,250,1,4,3,21,14,44,12.669444444444444
19596,97,275,1,3,3,0,14,44,126.55606481481482
19387,97,250,1,4,3,21,14,44,12.669444444444444
2003,99,59.99,1,3,3,17,13,74,20.82903935185185
0,0,120,0,3,3,0,13,14,0.5730787037037037
679,99.1,24.99,1,5,3,22,13,70,4.6455671296296295
13,92.9,9.99,1,3,3,8,13,72,14.19369212962963
13,92.9,9.99,1,3,3,8,13,72,14.19369212962963
29,94.4,13.64,1,3,3,17,13,78,62.839375
773,100,69.99,0,2,3,13,13,39,21.975659722222222
860,100,39.99,1,1,3,13,13,79,30
79,100,149.99,0,3,3,5,13,71,0.3411342592592593
67543,99.6,55.96,1,3,3,10,12,26,21.104004629629628
67543,99.6,55.96,1,3,3,10,12,26,21.104004629629628
1175,98,87.95,1,4,3,16,12,36,26.834502314814817
31,91.7,159.98,0,1,3,12,12,39,30
3852,99.5,1.99,0,4,3,15,12,60,26.88476851851852
1,100,19.99,0,2,3,11,12,74,29.03582175925926
1,100,19.99,0,2,3,11,12,74,29.03582175925926
67543,99.6,99.95,1,3,3,11,12,26,357.0348842592593
67543,99.6,54.95,1,3,3,11,12,34,105.02315972222222
67543,99.6,64.97,1,3,3,9,12,28,140.11784722222222
67543,99.6,64.97,1,3,3,9,12,28,140.11784722222222
67543,99.6,124.95,1,4,3,8,12,40,419.13837962962964
67543,99.6,124.95,1,4,3,8,12,40,419.13837962962964
67543,99.6,64.95,1,4,3,3,12,34,251.3407523148148
67543,99.6,64.95,1,4,3,3,12,34,251.3407523148148
67543,99.6,89.51,1,3,3,9,12,33,196.1321412037037
253,100,479,1,6,3,11,12,80,32.03414351851852
237584,99.4,5.53,1,4,3,15,12,74,152.87116898148147
237584,99.4,5.53,1,4,3,15,12,74,152.87116898148147
8,100,86.88,1,5,3,4,12,68,166.33469907407408
8,100,86.88,1,5,3,4,12,68,166.33469907407408
8,100,78.99,1,2,3,1,12,75,169.4277199074074
8,100,78.99,1,2,3,1,12,75,169.4277199074074
8,100,78.99,1,2,3,1,12,75,169.4277199074074
688,100,119.99,1,3,3,14,12,80,1042.8658912037038
14929,99.6,64.95,1,2,3,13,12,45,70.95122685185186
924,99.6,80,1,4,3,16,11,77,152.82909722222223
2,100,39.5,1,4,3,13,11,76,26.937291666666667
489574,99,22.97,1,3,3,18,11,75,13.714652777777777
3583,99.8,309,1,1,3,13,11,80,29.94423611111111
10,100,53.88,1,5,3,6,11,40,138.22730324074075
2200,99.6,395,1,4,3,4,11,73,76.30690972222222
13,100,6.99,1,6,3,11,11,79,18.004108796296297
13,100,1.99,1,6,3,11,11,78,17.98614583333333
13,100,6.99,1,6,3,11,11,79,18.004108796296297
13,100,6.99,1,6,3,11,11,79,18.004108796296297
13,100,6.99,1,6,3,11,11,79,18.004108796296297
13,100,1.99,1,6,3,11,11,78,17.98614583333333
13,100,18.99,1,2,3,10,11,68,1.051099537037037
13,100,18.99,1,2,3,10,11,68,1.051099537037037
324,100,28,0,1,3,18,11,80,1.6933101851851853
20,87.5,38.99,1,3,3,8,11,60,161.0959375
20,87.5,38.99,1,3,3,8,11,60,161.0959375
2200,99.6,395,1,4,3,4,11,73,76.29729166666667
17,100,29.99,1,3,3,9,11,55,0.05393518518518518
583,100,28.81,1,4,3,18,10,79,47.659050925925925
583,100,99.96,1,4,3,18,10,79,47.659050925925925
583,100,29.99,1,4,3,18,10,79,47.659050925925925
7,100,19.99,0,1,3,23,10,61,22.46990740740741
7,100,19.99,0,1,3,23,10,61,22.46990740740741
7,100,19.99,0,1,3,23,10,61,22.46990740740741
7,100,19.99,0,1,3,23,10,61,22.46990740740741
4,100,9.99,0,2,3,0,10,69,22.407511574074075
4,100,9.99,0,2,3,0,10,69,22.407511574074075
239,96.5,115,0,2,3,18,10,78,7.675879629629629
0,98.3,52.04,1,4,3,8,10,79,300.04863425925925
12,100,49.99,1,5,3,14,10,45,235.7865277777778
12,100,49.99,1,5,3,2,10,45,236.2865162037037
12,100,49.99,1,5,3,2,10,45,236.2865162037037
67,98.4,21.93,1,3,3,9,10,71,196.02965277777778
67,98.4,21.93,1,3,3,9,10,71,196.02965277777778
68,98.4,20.13,1,4,3,19,10,52,159.61
68,98.4,20.13,1,4,3,19,10,52,159.61
68,98.4,20.13,1,4,3,19,10,52,159.61
68,98.4,20.13,1,4,3,19,10,52,159.61
248,99.5,62,0,1,3,20,10,78,1.5837847222222223
73,100,40,0,3,3,11,10,33,41.941435185185185
5055,99.5,242.99,1,1,3,10,10,79,30
14,75,186,0,3,3,22,9,65,6.480914351851852
423,100,10,1,2,3,9,9,77,442.02488425925924
1633,100,229.99,0,2,3,20,9,58,0.5261574074074075
58,100,175,0,6,3,18,9,65,3.6167939814814813
471,99.4,65.13,1,0,3,15,9,80,121.7468287037037
471,99.4,71.31,1,0,3,15,9,80,121.7468287037037
363,100,6,0,6,3,12,9,35,416.8575578703704
100537,96,3.89,1,1,3,21,8,80,85.45621527777777
100537,96,3.89,1,1,3,21,8,80,85.45621527777777
296,99.6,27.32,1,0,3,8,8,79,360
296,99.6,36.1,1,0,3,8,8,79,360
194,100,89.95,0,6,3,1,8,52,18.304201388888888
300,99.6,23.66,1,0,3,8,8,73,360
300,99.6,23.66,1,0,3,8,8,73,360
300,99.6,30.24,1,0,3,8,8,73,360
300,99.6,30.24,1,0,3,8,8,73,360
300,99.6,31.42,1,0,3,8,8,79,360
300,99.6,31.42,1,0,3,8,8,79,360
300,99.6,31.42,1,0,3,8,8,79,360
8178,99.9,159,1,0,3,21,8,70,191.4602314814815
6759,100,69.99,1,2,3,14,8,79,7.720787037037037
0,0,155,0,3,3,6,7,44,0.07149305555555556
304,100,294,1,0,3,22,7,69,674.3518055555555
193307,98.9,7.99,1,0,3,21,7,77,541.4100810185186
193307,98.9,8.99,1,0,3,21,7,77,541.4100810185186
193307,98.9,7.99,1,0,3,21,7,77,541.4100810185186
15,100,250,0,6,3,19,7,36,3.520474537037037
124,100,65,0,5,3,21,7,65,18.412037037037038
2,100,95,0,0,3,23,7,69,2.303935185185185
912,98.9,21.79,1,1,3,3,7,78,65.15648148148148
912,98.9,24.29,1,1,3,3,7,78,65.15648148148148
3512,96.3,4.39,1,6,3,3,6,80,39.121319444444445
3512,96.3,4.39,1,6,3,3,6,80,39.121319444444445
3510,96.3,7.29,1,5,3,3,6,80,40.133287037037036
3510,96.3,7.29,1,5,3,3,6,80,40.133287037037036
3510,96.3,7.29,1,5,3,3,6,80,40.133287037037036
3510,96.3,7.29,1,5,3,3,6,80,40.133287037037036
179570,98.6,3.81,1,4,3,12,6,67,103.76650462962964
179570,98.6,3.81,1,4,3,12,6,67,103.76650462962964
179570,98.6,3.81,1,4,3,12,6,67,103.76650462962964
179570,98.6,3.98,1,4,3,12,6,67,103.76650462962964
179570,98.6,3.98,1,4,3,12,6,67,103.76650462962964
81,100,190,0,2,3,3,6,45,1.1198611111111112
11880,98,14.62,1,4,3,3,6,68,118.13128472222222
11880,98,14.73,1,4,3,3,6,68,118.13128472222222
11880,98,14.73,1,4,3,3,6,68,118.13128472222222
11958,98,25.19,1,2,3,3,6,77,155.1170023148148
11958,98,27.89,1,2,3,3,6,77,155.1170023148148
11958,98,27.89,1,2,3,3,6,77,155.1170023148148
119,0,50,0,6,3,13,6,51,206.69168981481482
126,100,16.82,1,1,3,6,6,80,30
126,100,35.4,1,1,3,6,6,79,30
127,100,17.99,1,1,3,6,6,79,30
126,100,17.4,1,1,3,6,6,79,30
126,100,16.82,1,1,3,6,6,80,30
126,100,35.4,1,1,3,6,6,79,30
127,100,17.99,1,1,3,6,6,79,30
127,100,17.99,1,1,3,6,6,79,30
126,100,17.4,1,1,3,6,6,79,30
48,98,218,0,6,3,21,6,67,3.344641203703704
2730,100,75,0,3,3,19,6,79,62.44829861111111
2,100,23.66,0,0,3,17,5,76,9.499895833333333
2,100,23.66,0,0,3,17,5,76,9.499895833333333
2,100,23.66,0,0,3,17,5,76,9.499895833333333
2,100,23.66,0,0,3,17,5,76,9.499895833333333
2,100,23.66,0,0,3,17,5,76,9.499895833333333
2862,100,40,1,0,3,18,5,79,9.454189814814814
12,71.4,45,0,6,3,23,5,80,3.256435185185185
17889,96.4,10.98,1,4,3,8,4,60,33.863368055555554
17889,96.4,10.98,1,4,3,8,4,60,33.863368055555554
17889,96.4,10.98,1,4,3,8,4,60,33.863368055555554
17889,96.4,10.98,1,4,3,8,4,60,33.863368055555554
17889,96.4,10.98,1,4,3,8,4,60,33.863368055555554
84999,100,99,1,1,3,23,4,57,148.2086574074074
1332,100,315,0,1,3,6,4,64,15.919224537037037
38886,99.4,13.98,1,6,3,6,4,73,10.945625
38886,99.4,13.98,1,6,3,6,4,73,10.945625
0,0,29.83,1,2,3,16,4,55,0.48483796296296294
1,0,400,0,4,3,9,4,25,5.786736111111111
137525,98.2,24.95,1,5,3,23,4,80,291.1696064814815
137525,98.2,24.95,1,5,3,23,4,80,291.1696064814815
549,100,53,1,1,3,9,4,74,99.78422453703703
549,100,53,1,1,3,9,4,74,99.78422453703703
127,100,180,0,4,3,10,3,29,5.736666666666666
36532,99.5,35.99,1,5,3,15,3,79,319.4839583333333
43,100,26.6,1,4,3,15,3,80,47.510185185185186
36519,99.5,19.99,1,3,3,15,3,80,139.5116087962963
36532,99.5,29.99,1,3,3,19,3,80,139.34251157407408
29,97.1,34.06,1,1,3,3,3,80,30
797,96.6,29.65,1,1,3,3,3,80,30
797,96.6,29.65,1,1,3,3,3,80,30
10,100,25.5,1,3,3,3,3,67,7
10,100,25.5,1,3,3,3,3,67,7
10,100,25.5,1,3,3,3,3,67,7
10,100,23.5,0,3,3,3,3,71,7
10,100,23.5,0,3,3,3,3,71,7
4862,99.5,27.95,0,3,3,16,3,80,6.460335648148148
83123,96.6,11.99,1,2,3,21,3,75,56.23092592592592
83123,96.6,12.69,1,2,3,21,3,75,56.23092592592592
83123,96.6,12.69,1,2,3,21,3,75,56.23092592592592
83123,96.6,11.99,1,2,3,21,3,75,56.23092592592592
3654,97.4,15.93,1,3,3,18,3,79,76.37685185185185
34562,99.2,32.95,1,2,3,20,3,79,490.2885185185185
34562,99.2,32.95,1,2,3,20,3,79,490.2885185185185
79,100,149.99,0,2,3,20,2,71,0.2525810185185185
36612,99.5,17.99,1,6,3,15,2,76,360.47291666666666
36612,99.5,17.99,1,6,3,15,2,76,360.47291666666666
36612,99.5,17.99,1,6,3,15,2,76,360.47291666666666
56589,98.5,49.95,1,4,3,0,2,67,118.10258101851852
181,98.6,32,1,3,3,5,2,79,41.84488425925926
181,98.6,32,1,3,3,5,2,79,41.84488425925926
115,100,399.99,1,6,3,19,1,67,10.276377314814814
844,100,129,1,0,3,17,1,52,198.34925925925927
69,96.5,6.54,1,0,3,21,1,78,100.18563657407407
65,96.5,27.54,1,6,3,21,1,78,101.14864583333333
238,100,180,1,6,3,22,1,67,10.095092592592593
365,98.5,135,0,3,3,18,0,42,6.241793981481481
26,100,275,0,6,3,14,0,62,73.43618055555555
32801,99.7,32.35,1,2,3,9,0,55,63.643171296296295
170,100,27,0,2,3,10,0,59,28.60103009259259
3014,99.3,41.99,0,0,3,21,0,67,9.128541666666667
74,100,90,0,3,3,9,0,28,13.627523148148148
37,95.1,31.99,1,3,3,13,0,79,48.42429398148148
37,95.1,31.99,1,3,3,13,0,79,48.42429398148148
37,95.1,31.99,1,3,3,13,0,79,48.42429398148148
36,95.1,29.99,1,3,3,13,0,82,48.4328125
36,95.1,29.99,1,3,3,13,0,82,48.4328125
36,95.1,29.99,1,3,3,13,0,82,48.4328125
1,100,149.99,0,0,3,22,0,73,23.05991898148148
858,97.8,21.45,1,1,2,23,23,80,120
858,97.8,21.45,1,1,2,23,23,80,120
858,97.8,22.45,1,1,2,23,23,80,120
942,100,29.95,1,0,2,23,23,71,30
4861,99.5,109.5,1,6,2,11,23,68,10.501782407407408
3112,99.7,229.95,0,4,2,18,23,67,5.205046296296296
10,100,170,0,2,2,12,23,36,0.43008101851851854
862,99.7,40,1,1,2,5,23,54,1.7314814814814814
400,100,208,0,3,2,21,23,52,6.0799768518518515
10533,98.9,19.99,1,3,2,17,23,79,76.22357638888889
10533,98.9,19.99,1,3,2,17,23,79,76.22357638888889
42,94.3,8.81,1,4,2,23,23,80,180
42,94.3,8.81,1,4,2,23,23,80,180
42,94.3,8.81,1,4,2,23,23,80,180
42,94.3,8.81,1,4,2,23,23,80,180
42,94.3,8.81,1,4,2,23,23,80,180
17,100,29.99,1,1,2,9,22,55,1.566701388888889
13460,99.6,7.79,1,0,2,23,22,79,533.9729398148148
1107,100,450,0,3,2,17,22,75,55.229479166666664
82,100,10.29,1,2,2,2,22,78,98.83931712962963
82,100,11.99,1,2,2,2,22,78,98.83931712962963
41,97.6,390,0,4,2,15,22,80,96.27988425925926
43,100,27,0,1,2,19,22,44,1.134236111111111
122450,98.7,11.71,1,1,2,23,22,80,203.9311111111111
222,100,330,0,6,2,12,22,32,3.3920949074074076
26,100,100,1,3,2,22,21,71,5.980659722222223
921,100,89.99,0,2,2,19,21,76,49.08630787037037
61,100,750,0,2,2,23,21,49,27.939722222222223
1621,97.7,23.99,1,2,2,19,21,80,14.094259259259259
21675,95.1,5.39,1,5,2,22,21,80,87.95951388888889
21675,95.1,19.39,1,5,2,22,21,80,87.95951388888889
21675,95.1,4.88,1,5,2,22,21,72,87.95606481481481
21675,95.1,18.88,1,5,2,22,21,72,87.95606481481481
11869,99.6,39.95,1,4,2,22,21,78,1439.9744097222222
11869,99.6,25.95,1,4,2,22,21,79,1439.9515046296297
11882,99.6,39.95,1,6,2,20,21,79,1795.0178125
11882,99.6,14.95,1,6,2,20,21,80,1795.0068055555555
11879,99.6,17.95,1,5,2,1,21,78,1796.7747106481481
11876,99.6,162.95,1,3,2,20,21,80,1798.0090277777779
11876,99.6,152.95,1,3,2,20,21,80,1798.0129976851852
11869,99.6,34.95,1,4,2,8,21,78,1979.563449074074
11874,99.6,24.95,1,1,2,1,21,80,2038.8503703703705
11876,99.6,24.95,1,2,2,0,21,77,2037.8634143518518
11886,99.6,24.95,1,1,2,0,21,80,2038.8630902777777
11870,99.6,7.95,1,0,2,14,21,78,2039.2727430555556
11874,99.6,19.95,1,1,2,0,21,80,2038.8968634259259
11878,99.6,27.95,1,1,2,1,21,78,2066.7891203703703
11881,99.6,14.95,1,0,2,2,21,76,2095.7591666666667
11869,99.6,49.95,1,5,2,1,21,79,1439.8504976851852
11869,99.6,37.95,1,4,2,23,21,80,1439.9247337962963
11881,99.6,27.95,1,0,2,22,21,76,1765.9207291666667
11881,99.6,19.95,1,6,2,14,21,80,1795.2307986111111
11878,99.6,24.95,1,4,2,23,21,79,1796.8569328703704
11878,99.6,17.95,1,4,2,23,21,78,1796.873564814815
11874,99.6,140.4,1,3,2,1,21,80,1798.7798726851852
11869,99.6,127.95,1,2,2,4,21,80,1799.688263888889
11869,99.6,129.95,1,2,2,3,21,80,1799.7144907407408
11869,99.6,129.95,1,2,2,3,21,80,1799.693888888889
11874,99.6,19.95,1,0,2,23,21,77,2038.9001967592592
11893,99.6,19.95,1,3,2,7,21,78,349.5734837962963
11891,99.6,11.95,1,5,2,18,21,79,823.1121875
11886,99.6,19.95,1,3,2,3,21,80,349.7705787037037
11902,99.6,17.95,1,5,2,1,21,79,1432.806863425926
11881,99.6,13.95,1,0,2,2,21,78,2095.768275462963
11881,99.6,11.95,1,0,2,0,21,79,2095.8291319444443
11881,99.6,19.95,1,0,2,0,21,79,2095.818842592593
11882,99.6,35.95,1,4,2,0,21,80,2154.831053240741
11883,99.6,19.95,1,1,2,21,21,78,1519.9830902777778
11884,99.6,9.95,1,4,2,18,21,78,1699.0893171296295
11883,99.6,39.5,1,3,2,23,21,79,1699.895474537037
11905,99.6,7.95,1,1,2,21,21,78,1792.9732291666667
11882,99.6,32.9,1,5,2,16,21,78,2034.2299421296295
11882,99.6,14.95,1,5,2,15,21,80,2034.2525462962963
11882,99.6,9.95,1,5,2,15,21,80,2034.2554513888888
11888,99.6,17.95,1,4,2,13,21,79,2084.2898842592595
11882,99.6,25.95,1,5,2,14,21,79,2034.2757986111112
11883,99.6,14.95,1,4,2,19,21,79,2091.0354513888888
11902,99.6,37.95,1,3,2,7,21,79,349.57313657407406
11883,99.6,23.95,1,3,2,7,21,80,349.573125
11883,99.6,31.95,1,3,2,3,21,79,349.77074074074073
11882,99.6,19.95,1,4,2,23,21,79,1432.8592013888888
11900,99.6,11.95,1,2,2,18,21,79,1694.0918055555555
11889,99.6,19.95,1,2,2,18,21,80,1694.1033217592592
11886,99.6,19.95,1,4,2,0,21,77,1727.8172106481481
11895,99.6,33.95,1,1,2,7,21,80,1842.5755787037037
11893,99.6,49.95,1,1,2,22,21,76,1960.9790625
11882,99.6,9.95,1,3,2,16,21,80,1973.2054976851853
11882,99.6,9.95,1,5,2,16,21,80,2034.1920023148148
11882,99.6,29.95,1,5,2,16,21,80,2034.2160069444444
11889,99.6,29.95,1,0,2,20,21,80,2143.9944791666667
11889,99.6,15.95,1,0,2,20,21,77,2143.9966319444443
11886,99.6,24.99,1,3,2,16,21,77,2148.18162037037
11886,99.6,21.95,1,3,2,16,21,75,2148.1797685185184
11893,99.6,19.95,1,1,2,19,21,76,820.0630902777777
11893,99.6,24.95,1,1,2,19,21,79,820.0630787037037
11893,99.6,15.95,1,1,2,15,21,78,820.2389583333334
11893,99.6,11.95,1,1,2,15,21,80,820.2389236111111
11893,99.6,13.95,1,1,2,15,21,79,820.238912037037
11902,99.6,37.95,1,0,2,23,21,78,1023.8760069444445
11902,99.6,27.95,1,0,2,23,21,79,1023.8759722222222
11899,99.6,29.95,1,2,2,19,21,79,1715.0306944444444
11898,99.6,149.95,1,2,2,22,21,80,1805.9733449074074
11893,99.6,17.95,1,1,2,19,21,80,820.0627777777778
11902,99.6,19.95,1,0,2,23,21,80,1023.8757523148148
11902,99.6,24.95,1,0,2,23,21,80,1023.8757407407408
11893,99.6,19.95,1,0,2,14,21,79,1479.2758796296296
11902,99.6,19.95,1,0,2,23,21,80,1023.8757291666667
11901,99.6,14.95,1,3,2,19,21,76,1504.0687847222223
11905,99.6,17.95,1,1,2,23,21,80,1680.8597800925927
11893,99.6,13.95,1,4,2,17,21,79,1748.115486111111
13616,99.1,7.95,1,2,2,23,21,77,1357.8568171296297
11898,99.6,99.95,1,3,2,2,21,79,1805.7903819444443
11898,99.6,149.95,1,2,2,23,21,80,1805.9153472222222
11893,99.6,29.95,1,1,2,22,21,78,1960.9687152777778
11905,99.6,9.95,1,5,2,15,21,80,2041.2096643518519
11893,99.6,25.95,1,0,2,20,21,80,2018.0399305555557
11893,99.6,7.95,1,0,2,3,21,78,2137.6949537037035
11893,99.6,9.95,1,0,2,3,21,79,2137.6886921296295
11893,99.6,5.95,1,0,2,2,21,76,2137.731458333333
11893,99.6,11.95,1,0,2,2,21,77,2137.7414814814815
11893,99.6,9.95,1,0,2,2,21,79,2137.734421296296
11893,99.6,11.95,1,0,2,2,21,77,2137.743761574074
11893,99.6,15.95,1,0,2,2,21,76,2137.768946759259
13616,99.1,7.95,1,3,2,1,21,79,1357.7903703703703
205,98.8,22,0,3,2,5,21,50,20.63920138888889
199,100,1200,0,5,2,15,21,71,4.235833333333333
22047,99.3,15.59,1,1,2,3,21,80,155.72840277777777
22047,99.3,15.59,1,1,2,3,21,80,155.72840277777777
22047,99.3,15.59,1,1,2,3,21,80,155.72840277777777
16647,99.1,22.99,1,3,2,0,21,76,839.8743402777778
1612,100,99.99,1,6,2,12,20,75,3.339027777777778
386,100,105.95,0,3,2,17,20,75,41.13300925925926
35,100,159,0,5,2,9,20,66,4.433449074074074
10959,99.9,53.95,1,0,2,20,20,73,30
247,100,34.77,1,6,2,11,19,80,66.32440972222223
247,100,34.77,1,6,2,11,19,80,66.32440972222223
0,100,19.66,1,0,2,19,19,80,30
